"Stn Code","Sampling Date","State","City/Town/Village/Area","Location of Monitoring Station","Agency","Type of Location","SO2","NO2","RSPM/PM10","PM 2.5"
458,13-10-14,Karnataka,Hassan,"Narashima Raja Circle, Hassan",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",6,19,24,NA
458,15-10-14,Karnataka,Hassan,"Narashima Raja Circle, Hassan",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",6,19,25,NA
458,17-10-14,Karnataka,Hassan,"Narashima Raja Circle, Hassan",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",6,19,22,NA
458,20-10-14,Karnataka,Hassan,"Narashima Raja Circle, Hassan",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",6,19,24,NA
458,22-10-14,Karnataka,Hassan,"Narashima Raja Circle, Hassan",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",6,20,27,NA
458,24-10-14,Karnataka,Hassan,"Narashima Raja Circle, Hassan",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",6,20,38,NA
458,27-10-14,Karnataka,Hassan,"Narashima Raja Circle, Hassan",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",6,19,23,NA
458,29-10-14,Karnataka,Hassan,"Narashima Raja Circle, Hassan",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",6,19,25,NA
458,11-05-14,Karnataka,Hassan,"Narashima Raja Circle, Hassan",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",6,19,25,NA
458,11-07-14,Karnataka,Hassan,"Narashima Raja Circle, Hassan",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",6,19,22,NA
458,11-10-14,Karnataka,Hassan,"Narashima Raja Circle, Hassan",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",6,19,23,NA
458,13-11-14,Karnataka,Hassan,"Narashima Raja Circle, Hassan",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",6,19,23,NA
458,18-11-14,Karnataka,Hassan,"Narashima Raja Circle, Hassan",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",6,19,22,NA
458,21-11-14,Karnataka,Hassan,"Narashima Raja Circle, Hassan",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",6,19,23,NA
458,24-11-14,Karnataka,Hassan,"Narashima Raja Circle, Hassan",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",6,19,23,NA
458,26-11-14,Karnataka,Hassan,"Narashima Raja Circle, Hassan",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",6,19,25,NA
458,28-11-14,Karnataka,Hassan,"Narashima Raja Circle, Hassan",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",6,19,25,NA
458,12-02-14,Karnataka,Hassan,"Narashima Raja Circle, Hassan",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",6,19,23,NA
458,12-05-14,Karnataka,Hassan,"Narashima Raja Circle, Hassan",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",6,19,25,NA
458,12-08-14,Karnataka,Hassan,"Narashima Raja Circle, Hassan",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",6,19,25,NA
458,12-10-14,Karnataka,Hassan,"Narashima Raja Circle, Hassan",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",6,19,24,NA
458,16-12-14,Karnataka,Hassan,"Narashima Raja Circle, Hassan",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",6,19,23,NA
458,18-12-14,Karnataka,Hassan,"Narashima Raja Circle, Hassan",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",6,19,25,NA
458,22-12-14,Karnataka,Hassan,"Narashima Raja Circle, Hassan",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",6,19,24,NA
458,26-12-14,Karnataka,Hassan,"Narashima Raja Circle, Hassan",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",6,19,24,NA
458,30-12-14,Karnataka,Hassan,"Narashima Raja Circle, Hassan",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",6,19,25,NA
431,01-02-14,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",5,17,115,NA
431,01-06-14,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",4,16,156,NA
431,01-09-14,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",5,16,127,NA
431,13-01-14,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",5,17,120,NA
431,16-01-14,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",6,16,155,NA
431,20-01-14,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",5,15,175,NA
431,23-01-14,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",5,17,132,NA
431,27-01-14,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",5,17,155,NA
431,30-01-14,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",5,18,154,NA
431,02-03-14,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",5,19,148,NA
431,02-06-14,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",5,18,122,NA
431,02-10-14,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",5,19,114,NA
431,13-02-14,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",5,19,89,NA
431,17-02-14,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",5,19,121,NA
431,20-02-14,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",5,20,151,NA
431,24-02-14,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",5,20,91,NA
431,27-02-14,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",6,20,79,NA
431,03-03-14,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",8,13,64,NA
431,03-06-14,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",6,16,76,NA
431,03-10-14,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",6,17,102,NA
431,13-03-14,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",5,18,89,NA
431,17-03-14,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",5,13,85,NA
431,20-03-14,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",5,18,85,NA
431,24-03-14,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",5,21,82,NA
431,27-03-14,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",5,19,86,NA
431,31-03-14,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",5,21,114,NA
431,04-03-14,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",5,23,131,NA
431,04-07-14,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",5,23,161,NA
431,04-10-14,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",4,23,132,NA
431,14-04-14,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",4,24,118,NA
431,17-04-14,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",4,22,104,NA
431,21-04-14,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",4,24,144,NA
431,24-04-14,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",4,24,144,NA
431,28-04-14,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",4,21,137,NA
431,05-01-14,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",4,24,137,NA
431,05-05-14,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",5,24,144,NA
431,05-08-14,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",5,24,124,NA
431,05-12-14,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",5,25,92,NA
431,15-05-14,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",5,25,110,NA
431,19-05-14,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",5,24,182,NA
431,22-05-14,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",5,23,126,NA
431,26-05-14,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",5,21,125,NA
431,29-05-14,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",5,21,129,NA
431,06-02-14,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",5,21,130,NA
431,06-05-14,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",5,23,127,NA
431,06-09-14,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",5,20,145,NA
431,06-12-14,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",5,20,138,NA
431,16-06-14,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",5,20,143,NA
431,19-06-14,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",5,19,120,NA
431,23-06-14,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",5,19,145,NA
431,26-06-14,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",4,19,120,NA
431,07-03-14,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",5,16,115,NA
431,07-07-14,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",4,17,112,NA
431,07-10-14,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",5,16,75,NA
431,14-07-14,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",5,15,71,NA
431,17-07-14,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",6,14,71,NA
431,21-07-14,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",7,12,63,NA
