Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM/PM10,PM 2.5
676,2014-10-23,Karnataka,Mandya,"KSPCB Office Premises, Mandya",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",14.0,24.0,32.0,
404,2014-10-23,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,16.0,30.0,90.0,
406,2014-10-23,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,14.0,37.0,,
459,2014-10-23,Karnataka,Gulbarga,"Government Hospital, Gulbarga",Karnataka State Pollution Control Board,Sensitive Area,12.0,11.0,99.0,
680,2014-10-23,Karnataka,Shimoga,"The VISL, Oxygen Plant, Shimoga",Karnataka State Pollution Control Board,Industrial Area,3.0,5.0,33.0,
405,2014-10-23,Karnataka,Bangalore,"Peenya Industrial Area, Bangalore",Karnataka State Pollution Control Board,Industrial Area,14.0,33.0,109.0,
432,2014-10-23,Karnataka,Dharwad,"Lakkamanahalli Industrial Area, Dharwar",Karnataka State Pollution Control Board,Industrial Area,5.0,18.0,90.0,
458,2014-10-24,Karnataka,Hassan,"Narashima Raja Circle, Hassan",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",6.0,20.0,38.0,
457,2014-10-24,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",12.0,30.0,164.0,
404,2014-10-24,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,13.0,30.0,157.0,
77,2014-10-24,Karnataka,Bangalore,"Graphite India, White Field Road, Bangalore",Karnataka State Pollution Control Board,Industrial Area,12.0,27.0,229.0,
459,2014-10-24,Karnataka,Gulbarga,"Government Hospital, Gulbarga",Karnataka State Pollution Control Board,Sensitive Area,27.0,14.0,86.0,
673,2014-10-24,Karnataka,Davangere,"KSPCB Office Premises, Devengere",Karnataka State Pollution Control Board,Industrial Area,7.0,13.0,55.0,
328,2014-10-24,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,17.0,29.0,78.0,
683,2014-10-24,Karnataka,Kolar,"KSPCB Office Premises, Kolar",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",6.0,12.0,52.0,
40,2014-10-24,Karnataka,Mysore,"K.R.Circle, Visvesvaraya Bldg., Mysore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",19.0,33.0,112.0,
406,2014-10-24,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,13.0,38.0,260.0,
78,2014-10-24,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",12.0,43.0,233.0,
676,2014-10-24,Karnataka,Mandya,"KSPCB Office Premises, Mandya",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",17.0,27.0,43.0,
405,2014-10-24,Karnataka,Bangalore,"Peenya Industrial Area, Bangalore",Karnataka State Pollution Control Board,Industrial Area,12.0,37.0,115.0,
78,2014-10-25,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",12.0,83.0,254.0,
685,2014-10-25,Karnataka,Tumkur,"Tumkur University, Tumkur",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",9.0,27.0,145.0,
406,2014-10-25,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,11.0,29.0,247.0,
77,2014-10-25,Karnataka,Bangalore,"Graphite India, White Field Road, Bangalore",Karnataka State Pollution Control Board,Industrial Area,11.0,27.0,114.0,
404,2014-10-25,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,13.0,32.0,147.0,
457,2014-10-25,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",12.0,32.0,107.0,
405,2014-10-25,Karnataka,Bangalore,"Peenya Industrial Area, Bangalore",Karnataka State Pollution Control Board,Industrial Area,14.0,70.0,113.0,
685,2014-10-25,Karnataka,Tumkur,"Tumkur University, Tumkur",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",7.0,10.0,125.0,
680,2014-10-27,Karnataka,Shimoga,"The VISL, Oxygen Plant, Shimoga",Karnataka State Pollution Control Board,Industrial Area,3.0,5.0,36.0,
679,2014-10-27,Karnataka,Chitradurga,"KSPCB Office Premises, Chitradurga",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",4.0,6.0,38.0,
458,2014-10-27,Karnataka,Hassan,"Narashima Raja Circle, Hassan",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",6.0,19.0,23.0,
676,2014-10-27,Karnataka,Mandya,"KSPCB Office Premises, Mandya",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",10.0,22.0,34.0,
675,2014-10-27,Karnataka,Ranebennur,"HPF Ltd., Water intake well, Ranebennur",Karnataka State Pollution Control Board,Industrial Area,3.0,6.0,38.0,
598,2014-10-27,Karnataka,Bangalore,"Department of Environmental Science, Jnanabharathi Campus, Bangalore University",Karnataka State Pollution Control Board,Sensitive Area,8.0,13.0,26.0,
431,2014-10-27,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",5.0,19.0,92.0,
78,2014-10-28,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",16.0,33.0,280.0,
683,2014-10-28,Karnataka,Kolar,"KSPCB Office Premises, Kolar",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",5.0,10.0,34.0,
685,2014-10-28,Karnataka,Tumkur,"Tumkur University, Tumkur",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",7.0,11.0,123.0,
432,2014-10-28,Karnataka,Dharwad,"Lakkamanahalli Industrial Area, Dharwar",Karnataka State Pollution Control Board,Industrial Area,5.0,20.0,85.0,
328,2014-10-28,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,11.0,22.0,52.0,
406,2014-10-28,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,13.0,29.0,79.0,
673,2014-10-28,Karnataka,Davangere,"KSPCB Office Premises, Devengere",Karnataka State Pollution Control Board,Industrial Area,3.0,6.0,51.0,
405,2014-10-28,Karnataka,Bangalore,"Peenya Industrial Area, Bangalore",Karnataka State Pollution Control Board,Industrial Area,13.0,29.0,88.0,
488,2014-10-28,Karnataka,Mangalore,"Stides Premises, Baikampady Industrial Area, Mangalore",Karnataka State Pollution Control Board,Industrial Area,8.0,6.0,27.0,
404,2014-10-28,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,13.0,29.0,100.0,
460,2014-10-29,Karnataka,Belgaum,"Karnataka SPCB Office Building, Belgaum",Karnataka State Pollution Control Board,Industrial Area,2.0,5.0,,
458,2014-10-29,Karnataka,Hassan,"Narashima Raja Circle, Hassan",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",6.0,19.0,25.0,
685,2014-10-29,Karnataka,Tumkur,"Tumkur University, Tumkur",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",12.0,28.0,79.0,
40,2014-10-29,Karnataka,Mysore,"K.R.Circle, Visvesvaraya Bldg., Mysore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",11.0,23.0,44.0,
457,2014-10-29,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",12.0,30.0,165.0,
598,2014-10-30,Karnataka,Bangalore,"Department of Environmental Science, Jnanabharathi Campus, Bangalore University",Karnataka State Pollution Control Board,Sensitive Area,6.0,10.0,25.0,
673,2014-10-30,Karnataka,Davangere,"KSPCB Office Premises, Devengere",Karnataka State Pollution Control Board,Industrial Area,3.0,6.0,56.0,
78,2014-10-30,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",13.0,36.0,273.0,
404,2014-10-30,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,11.0,28.0,38.0,
459,2014-10-30,Karnataka,Gulbarga,"Government Hospital, Gulbarga",Karnataka State Pollution Control Board,Sensitive Area,3.0,16.0,119.0,
679,2014-10-30,Karnataka,Chitradurga,"KSPCB Office Premises, Chitradurga",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",3.0,5.0,45.0,
431,2014-10-30,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",4.0,19.0,91.0,
680,2014-10-30,Karnataka,Shimoga,"The VISL, Oxygen Plant, Shimoga",Karnataka State Pollution Control Board,Industrial Area,5.0,8.0,35.0,
405,2014-10-30,Karnataka,Bangalore,"Peenya Industrial Area, Bangalore",Karnataka State Pollution Control Board,Industrial Area,11.0,31.0,96.0,
432,2014-10-30,Karnataka,Dharwad,"Lakkamanahalli Industrial Area, Dharwar",Karnataka State Pollution Control Board,Industrial Area,4.0,19.0,74.0,
685,2014-10-31,Karnataka,Tumkur,"Tumkur University, Tumkur",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",10.0,34.0,99.0,
685,2014-10-31,Karnataka,Tumkur,"Tumkur University, Tumkur",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",7.0,10.0,116.0,
457,2014-10-31,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",10.0,49.0,141.0,
77,2014-10-31,Karnataka,Bangalore,"Graphite India, White Field Road, Bangalore",Karnataka State Pollution Control Board,Industrial Area,16.0,49.0,464.0,
683,2014-10-31,Karnataka,Kolar,"KSPCB Office Premises, Kolar",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",6.0,14.0,84.0,
675,2014-10-31,Karnataka,Ranebennur,"HPF Ltd., Water intake well, Ranebennur",Karnataka State Pollution Control Board,Industrial Area,4.0,5.0,57.0,
460,2014-11-01,Karnataka,Belgaum,"Karnataka SPCB Office Building, Belgaum",Karnataka State Pollution Control Board,Industrial Area,2.0,10.0,59.0,
684,2014-11-01,Karnataka,Bidar,"KSPCB Office Premises, Bidar",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",6.0,14.0,57.0,
683,2014-11-02,Karnataka,Kolar,"KSPCB Office Premises, Kolar",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",5.0,17.0,71.0,
457,2014-11-02,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",14.0,30.0,161.0,
432,2014-11-02,Karnataka,Dharwad,"Lakkamanahalli Industrial Area, Dharwar",Karnataka State Pollution Control Board,Industrial Area,5.0,18.0,136.0,
40,2014-11-02,Karnataka,Mysore,"K.R.Circle, Visvesvaraya Bldg., Mysore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",12.0,22.0,68.0,
598,2014-11-02,Karnataka,Bangalore,"Department of Environmental Science, Jnanabharathi Campus, Bangalore University",Karnataka State Pollution Control Board,Sensitive Area,9.0,24.0,79.0,
675,2014-11-02,Karnataka,Ranebennur,"HPF Ltd., Water intake well, Ranebennur",Karnataka State Pollution Control Board,Industrial Area,4.0,6.0,32.0,
684,2014-11-02,Karnataka,Bidar,"KSPCB Office Premises, Bidar",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",6.0,14.0,61.0,
459,2014-11-03,Karnataka,Gulbarga,"Government Hospital, Gulbarga",Karnataka State Pollution Control Board,Sensitive Area,7.0,15.0,96.0,
458,2014-11-03,Karnataka,Hassan,"Narashima Raja Circle, Hassan",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",6.0,19.0,25.0,
675,2014-11-03,Karnataka,Ranebennur,"HPF Ltd., Water intake well, Ranebennur",Karnataka State Pollution Control Board,Industrial Area,2.0,5.0,67.0,
674,2014-11-03,Karnataka,Davangere,"Mothi Talkies P.B. Road, Devengere",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",7.0,10.0,143.0,
40,2014-11-03,Karnataka,Mysore,"K.R.Circle, Visvesvaraya Bldg., Mysore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",12.0,21.0,40.0,
432,2014-11-03,Karnataka,Dharwad,"Lakkamanahalli Industrial Area, Dharwar",Karnataka State Pollution Control Board,Industrial Area,6.0,17.0,78.0,
457,2014-11-03,Karnataka,Bangalore,"Yeshwanthpura, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",15.0,30.0,118.0,
77,2014-11-03,Karnataka,Bangalore,"Graphite India, White Field Road, Bangalore",Karnataka State Pollution Control Board,Industrial Area,12.0,30.0,49.0,
683,2014-11-03,Karnataka,Kolar,"KSPCB Office Premises, Kolar",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",6.0,14.0,121.0,
40,2014-11-04,Karnataka,Mysore,"K.R.Circle, Visvesvaraya Bldg., Mysore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",13.0,23.0,55.0,
598,2014-11-04,Karnataka,Bangalore,"Department of Environmental Science, Jnanabharathi Campus, Bangalore University",Karnataka State Pollution Control Board,Sensitive Area,6.0,18.0,61.0,
683,2014-11-04,Karnataka,Kolar,"KSPCB Office Premises, Kolar",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",5.0,12.0,80.0,
674,2014-11-04,Karnataka,Davangere,"Mothi Talkies P.B. Road, Devengere",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",4.0,8.0,135.0,
685,2014-11-04,Karnataka,Tumkur,"Tumkur University, Tumkur",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",16.0,20.0,149.0,
675,2014-11-04,Karnataka,Ranebennur,"HPF Ltd., Water intake well, Ranebennur",Karnataka State Pollution Control Board,Industrial Area,3.0,6.0,65.0,
488,2014-11-04,Karnataka,Mangalore,"Stides Premises, Baikampady Industrial Area, Mangalore",Karnataka State Pollution Control Board,Industrial Area,7.0,7.0,29.0,
459,2014-11-05,Karnataka,Gulbarga,"Government Hospital, Gulbarga",Karnataka State Pollution Control Board,Sensitive Area,4.0,13.0,71.0,
598,2014-11-05,Karnataka,Bangalore,"Department of Environmental Science, Jnanabharathi Campus, Bangalore University",Karnataka State Pollution Control Board,Sensitive Area,6.0,17.0,41.0,
675,2014-11-06,Karnataka,Ranebennur,"HPF Ltd., Water intake well, Ranebennur",Karnataka State Pollution Control Board,Industrial Area,5.0,9.0,36.0,
432,2014-11-06,Karnataka,Dharwad,"Lakkamanahalli Industrial Area, Dharwar",Karnataka State Pollution Control Board,Industrial Area,5.0,22.0,112.0,
78,2014-11-06,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",14.0,30.0,236.0,
460,2014-11-06,Karnataka,Belgaum,"Karnataka SPCB Office Building, Belgaum",Karnataka State Pollution Control Board,Industrial Area,2.0,5.0,71.0,
406,2014-11-06,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,15.0,30.0,73.0,
405,2014-11-06,Karnataka,Bangalore,"Peenya Industrial Area, Bangalore",Karnataka State Pollution Control Board,Industrial Area,14.0,28.0,130.0,
683,2014-11-07,Karnataka,Kolar,"KSPCB Office Premises, Kolar",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",5.0,10.0,32.0,
674,2014-11-07,Karnataka,Davangere,"Mothi Talkies P.B. Road, Devengere",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",6.0,10.0,43.0,
40,2014-11-07,Karnataka,Mysore,"K.R.Circle, Visvesvaraya Bldg., Mysore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",12.0,23.0,41.0,
675,2014-11-07,Karnataka,Ranebennur,"HPF Ltd., Water intake well, Ranebennur",Karnataka State Pollution Control Board,Industrial Area,3.0,5.0,56.0,
488,2014-11-07,Karnataka,Mangalore,"Stides Premises, Baikampady Industrial Area, Mangalore",Karnataka State Pollution Control Board,Industrial Area,8.0,6.0,22.0,
680,2014-11-08,Karnataka,Shimoga,"The VISL, Oxygen Plant, Shimoga",Karnataka State Pollution Control Board,Industrial Area,5.0,8.0,25.0,
673,2014-11-08,Karnataka,Davangere,"KSPCB Office Premises, Devengere",Karnataka State Pollution Control Board,Industrial Area,3.0,5.0,32.0,
679,2014-11-08,Karnataka,Chitradurga,"KSPCB Office Premises, Chitradurga",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",6.0,9.0,32.0,
431,2014-11-08,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",7.0,15.0,68.0,
328,2014-11-08,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,11.0,21.0,34.0,
78,2014-11-08,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",15.0,27.0,174.0,
77,2014-11-08,Karnataka,Bangalore,"Graphite India, White Field Road, Bangalore",Karnataka State Pollution Control Board,Industrial Area,13.0,29.0,178.0,
405,2014-11-08,Karnataka,Bangalore,"Peenya Industrial Area, Bangalore",Karnataka State Pollution Control Board,Industrial Area,15.0,30.0,128.0,
458,2014-11-08,Karnataka,Hassan,"Narashima Raja Circle, Hassan",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",5.0,18.0,22.0,
685,2014-11-08,Karnataka,Tumkur,"Tumkur University, Tumkur",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",8.0,10.0,74.0,
676,2014-11-08,Karnataka,Mandya,"KSPCB Office Premises, Mandya",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",11.0,21.0,48.0,
406,2014-11-08,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,8.0,26.0,99.0,
404,2014-11-08,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,9.0,27.0,56.0,
